,x_0,x_1,y,cons_0,cons_1,cons_2,cons_3,cons_4,cons_5
0,0.5949733638913961,-0.36091495222239767,10000.0,-0.8960066962597564,1.005026636108604,0.5949733638913961,1.005026636108604,-0.0,1.0
1,1.7229444663334514,1.9726423614990307,10000.0,3.7185376340690617,-2.1229444663334514,1.7229444663334514,-0.12294446633345135,2.0,-1.0
2,0.45319701878453533,-0.42875308699867665,10000.0,-1.0446124621648094,1.1468029812154648,0.45319701878453533,1.1468029812154648,-0.0,1.0
3,0.659566172597841,0.24870097702766802,10000.0,-0.814972463964635,0.9404338274021591,0.659566172597841,0.9404338274021591,0.0,1.0
4,-0.03491600242198489,0.9523572595600722,10000.0,-0.24878087277486793,0.634916002421985,-0.03491600242198489,1.6349160024219849,1.0,0.0
5,-0.49559017009510486,-0.7681817180865431,10000.0,-2.004390383305105,3.0955901700951047,-0.49559017009510486,2.0955901700951047,-1.0,2.0
6,-0.7016609999453548,-0.6611124449212932,10000.0,-1.7576718411556849,3.301660999945355,-0.7016609999453548,2.301660999945355,-1.0,2.0
7,0.4265255381380606,0.8500306114318081,10000.0,-0.06807596531603788,0.1734744618619395,0.4265255381380606,1.1734744618619395,1.0,0.0
8,-0.10262414443713386,0.6076123731717691,10000.0,-0.23946828497854633,0.702624144437134,-0.10262414443713386,1.702624144437134,1.0,0.0
9,1.6519274222456861,1.2583236725115863,10000.0,2.4788642083672774,-1.051927422245686,1.6519274222456861,-0.05192742224568603,1.0,0.0
10,-0.8923073674250599,-0.45242931491012706,10000.0,-0.4537875620389592,2.49230736742506,-0.8923073674250599,2.49230736742506,-0.0,1.0
11,0.7639596285662336,-0.11539310241078937,10000.0,-0.6663656859209425,0.8360403714337665,0.7639596285662336,0.8360403714337665,-0.0,1.0
12,-0.15950623162925892,-0.7207405835237923,10000.0,-2.2245577620714334,2.759506231629259,-0.15950623162925892,1.759506231629259,-1.0,2.0
13,1.8900754143434177,1.5449399440564875,10000.0,4.322385071905442,-2.2900754143434177,1.8900754143434177,-0.29007541434341766,2.0,-1.0
14,-0.4051999817993246,-0.4278031810548856,10000.0,-1.085812974749827,2.0051999817993247,-0.4051999817993246,2.0051999817993247,-0.0,1.0
15,1.7245717433624868,1.838436854496826,10000.0,3.7241476980043267,-2.1245717433624867,1.7245717433624868,-0.12457174336248666,2.0,-1.0
16,0.6272002071617133,-0.020429655282018344,10000.0,-0.856619900136304,0.9727997928382868,0.6272002071617133,0.9727997928382868,-0.0,1.0
17,0.003973074024437473,0.038493260639949956,10000.0,-1.2499842146827964,1.5960269259755626,0.003973074024437473,1.5960269259755626,0.0,1.0
18,-0.03623561989425239,-0.9227511085426076,10000.0,-2.2486869798508793,2.6362356198942525,-0.03623561989425239,1.6362356198942525,-1.0,2.0
19,-0.7446730813781496,-0.37262178049998673,10000.0,-0.6954620018707718,2.34467308137815,-0.7446730813781496,2.34467308137815,-0.0,1.0
20,-0.8343821346047794,0.6905338839662258,10000.0,0.4461935465476281,1.4343821346047796,-0.8343821346047794,2.4343821346047796,1.0,0.0
21,-0.05295521279022786,-0.8727347766546317,10000.0,-2.2471957454383418,2.652955212790228,-0.05295521279022786,1.652955212790228,-1.0,2.0
22,1.7759367760116422,0.3788159509242115,10000.0,1.9039514323906261,-0.17593677601164215,1.7759367760116422,-0.17593677601164215,0.0,1.0
23,0.6608879574795212,0.4472506213311229,10000.0,-0.8132271076585466,0.9391120425204789,0.6608879574795212,0.9391120425204789,0.0,1.0
24,0.6102002070875985,0.22880566533779612,10000.0,-0.877655707270252,0.9897997929124016,0.6102002070875985,0.9897997929124016,0.0,1.0
25,-0.6940060225871167,-0.7786911470787956,10000.0,-1.7683556406128105,3.2940060225871166,-0.6940060225871167,2.2940060225871166,-1.0,2.0
26,0.3712583426119551,0.17963907258056455,10000.0,-1.112167243041024,1.228741657388045,0.3712583426119551,1.228741657388045,0.0,1.0
27,1.6052904354590667,-0.5613090803235371,10000.0,0.32695738217636006,0.9947095645409334,1.6052904354590667,-0.0052904354590666,-1.0,2.0
28,0.4256894131405695,-0.01441236567488402,10000.0,-1.0687885235400376,1.1743105868594306,0.4256894131405695,1.1743105868594306,-0.0,1.0
29,1.7193484084293296,1.9782093928255753,10000.0,3.7061589495684686,-2.1193484084293295,1.7193484084293296,-0.11934840842932948,2.0,-1.0
30,-0.02040001129714919,-0.5069040876619513,10000.0,-2.249583839539076,2.620400011297149,-0.02040001129714919,1.6204000112971493,-1.0,2.0
31,0.09031753779092355,0.027053961891589928,10000.0,-1.241842742367385,1.5096824622090765,0.09031753779092355,1.5096824622090765,0.0,1.0
32,0.7281136984640018,1.5596271732450995,10000.0,1.2801495578909274,-1.1281136984640017,0.7281136984640018,0.8718863015359983,2.0,-1.0
33,-0.0299933572391049,-0.4102974470319011,10000.0,-1.2491003985215274,1.629993357239105,-0.0299933572391049,1.629993357239105,-0.0,1.0
34,1.8592707707481684,-0.01358866740723752,10000.0,2.2068877989584883,-0.2592707707481683,1.8592707707481684,-0.2592707707481683,-0.0,1.0
35,1.4275687004745539,0.5854123672581828,10000.0,1.7879523945746065,-0.8275687004745538,1.4275687004745539,0.17243129952544622,1.0,0.0
36,-0.20483189456620743,0.3114956730021554,10000.0,-1.208043894968418,1.8048318945662074,-0.20483189456620743,1.8048318945662074,0.0,1.0
37,0.11016002532153557,0.7663249466243793,10000.0,-0.2378647688211586,0.4898399746784645,0.11016002532153557,1.4898399746784645,1.0,0.0
38,-0.0024667479977449336,0.08208336496996971,10000.0,-1.2499939151543156,1.602466747997745,-0.0024667479977449336,1.602466747997745,0.0,1.0
39,0.12447350004366031,0.5065797634140079,10000.0,-0.23450634778688095,0.4755264999563398,0.12447350004366031,1.4755264999563398,1.0,0.0
40,1.1207046092281088,0.41339839838938897,2.2414092184562175,0.005978821145127933,0.4792953907718913,1.1207046092281088,0.4792953907718913,0.0,1.0
41,-0.8537672029607144,-0.4011391419337482,10000.0,-0.5210815631486383,2.4537672029607145,-0.8537672029607144,2.4537672029607145,-0.0,1.0
42,0.03686770817546492,-0.9152888988959377,10000.0,-2.248640772093889,2.563132291824535,0.03686770817546492,1.5631322918245352,-1.0,2.0
43,1.5420005431544181,-0.3002989734819985,3.0840010863088363,1.1277656750885208,0.05799945684558194,1.5420005431544181,0.05799945684558194,-0.0,1.0
44,1.1742531973435755,0.1762186493708966,2.348506394687151,0.12887057147161007,0.4257468026564246,1.1742531973435755,0.4257468026564246,0.0,1.0
45,-0.8171737955100522,-0.15978944662292605,10000.0,-0.5822269879316954,2.4171737955100525,-0.8171737955100522,2.4171737955100525,-0.0,1.0
46,1.6576050318093118,-0.931163128374194,10000.0,0.4976544414795496,0.9423949681906882,1.6576050318093118,-0.05760503180931176,-1.0,2.0
47,-0.6720779114577126,1.3507126536290706,10000.0,0.2016887190693608,1.2720779114577128,-0.6720779114577126,2.2720779114577128,1.0,0.0
48,0.837321234812257,1.9286271402512014,10000.0,1.4511068502675228,-1.2373212348122569,0.837321234812257,0.7626787651877431,2.0,-1.0
49,-0.27819497743753996,-0.5160081452074372,10000.0,-2.1726075545285264,2.87819497743754,-0.27819497743753996,1.87819497743754,-1.0,2.0
50,-0.2971274997219311,0.9204515297956299,10000.0,-0.1617152489089939,0.8971274997219312,-0.2971274997219311,1.8971274997219312,1.0,0.0
