,x_0,x_1,y,cons_0,cons_1,cons_2,cons_3,cons_4,cons_5
0,1.4185738226609974,0.8997752918788717,1000.0,1.762351690339035,-0.8185738226609973,1.4185738226609974,0.18142617733900268,1.0,0.0
1,1.2850582105075379,0.1707653356822587,2.5701164210150758,0.40137460439283545,0.3149417894924622,1.2850582105075379,0.3149417894924622,0.0,1.0
2,0.5319388497144008,0.3012253843372634,1000.0,-0.9670410601645202,1.0680611502855992,0.5319388497144008,1.0680611502855992,0.0,1.0
3,1.3136566335214088,0.07015448690424242,2.6273132670428176,0.4756937507948009,0.28634336647859127,1.3136566335214088,0.28634336647859127,0.0,1.0
4,0.42864952985516447,0.7202124403498454,1000.0,-0.0662595805549464,0.17135047014483562,0.42864952985516447,1.1713504701448356,1.0,0.0
5,0.12687831033447844,0.039763059207892915,1000.0,-1.2339018943666678,1.4731216896655217,0.12687831033447844,1.4731216896655217,0.0,1.0
6,0.8302423505935203,0.4594549632583721,1000.0,-0.5606976392809462,0.7697576494064798,0.8302423505935203,0.7697576494064798,0.0,1.0
7,0.32819556146286716,0.29213467198456755,1000.0,-1.1422876734360734,1.271804438537133,0.32819556146286716,1.271804438537133,0.0,1.0
8,0.5096645700888373,0.08165097505340635,1000.0,-0.9902420259961606,1.0903354299111627,0.5096645700888373,1.0903354299111627,0.0,1.0
9,0.9981449434220846,0.2745323154455196,1000.0,-0.25370667192092355,0.6018550565779155,0.9981449434220846,0.6018550565779155,0.0,1.0
10,1.040784065113817,0.8454919945340719,1000.0,0.8332314701948418,-0.44078406511381685,1.040784065113817,0.5592159348861832,1.0,0.0
11,0.05333418288359866,0.5971418637691778,1000.0,-0.24715546493613894,0.5466658171164014,0.05333418288359866,1.5466658171164014,1.0,0.0
12,0.5929712507309571,0.7265533488432986,2.1859425014619145,0.10161490419343555,0.007028749269042844,0.5929712507309571,1.0070287492690428,1.0,0.0
13,0.2263532525676716,0.14461671082426375,1000.0,-1.198764205052036,1.3736467474323284,0.2263532525676716,1.3736467474323284,0.0,1.0
14,1.0546612399316795,0.9086916364844442,1000.0,0.8623103310142275,-0.4546612399316792,1.0546612399316795,0.5453387600683206,1.0,0.0
15,1.2589671351709157,0.637515321127393,1000.0,1.334998247440463,-0.6589671351709154,1.2589671351709157,0.34103286482908435,1.0,0.0
16,1.0281825828482585,0.7037263981381753,1000.0,0.8071594236725161,-0.4281825828482586,1.0281825828482585,0.5718174171517416,1.0,0.0
17,0.5508784439546709,0.41567255312245444,1000.0,-0.9465329399860805,1.0491215560453293,0.5508784439546709,1.0491215560453293,0.0,1.0
18,0.0003700972028344296,0.09326473572611693,1000.0,-1.2499998630280604,1.5996299027971657,0.0003700972028344296,1.5996299027971657,0.0,1.0
19,0.13389971691811892,0.8950287522969621,1000.0,-0.23207086580924763,0.46610028308188123,0.13389971691811892,1.4661002830818812,1.0,0.0
20,1.0766994586717815,0.9462292243864385,1000.0,0.9092817243041074,-0.47669945867178143,1.0766994586717815,0.5233005413282186,1.0,0.0
21,0.7234368252575916,0.27525200244870696,1000.0,-0.726639159861217,0.8765631747424085,0.7234368252575916,0.8765631747424085,0.0,1.0
22,0.8342917481225052,0.34623153415800945,1000.0,-0.5539572790146944,0.7657082518774949,0.8342917481225052,0.7657082518774949,0.0,1.0
23,1.0724628244389407,0.5020422651074518,1000.0,0.9001765098035501,-0.47246282443894083,1.0724628244389407,0.5275371755610594,1.0,0.0
24,0.5546960538181888,0.3994617681111414,1000.0,-0.942312287878529,1.0453039461818112,0.5546960538181888,1.0453039461818112,0.0,1.0
25,1.0411364003462393,0.3753415027149706,1000.0,-0.16603499587407522,0.5588635996537608,1.0411364003462393,0.5588635996537608,0.0,1.0
26,0.5840230380586989,0.6680154484715937,2.168046076117398,0.0910829089833125,0.01597696194130105,0.5840230380586989,1.015976961941301,1.0,0.0
27,0.8421481787284645,0.48639993352778144,1000.0,-0.5407864450643303,0.7578518212715356,0.8421481787284645,0.7578518212715356,0.0,1.0
28,0.28468280430677384,0.543631598388955,1000.0,-0.16895570093203105,0.31531719569322636,0.28468280430677384,1.3153171956932264,1.0,0.0
29,0.5597562576131668,0.009932959366131144,1000.0,-0.936672932062902,1.0402437423868331,0.5597562576131668,1.0402437423868331,0.0,1.0
30,0.14202289937137175,0.032753100463027596,1000.0,-1.2298294960541492,1.4579771006286284,0.14202289937137175,1.4579771006286284,0.0,1.0
