,x_0,x_1,y,cons_0,cons_1,cons_2,cons_3,cons_4,cons_5,cons_6
0,0.7466779266702339,-0.037778355925465856,1000.0,2.103212921033137,-0.7817439563871376,-0.8849568774202741,0.7466779266702339,0.2533220733297661,-0.037778355925465856,1.0377783559254659
1,0.1584786980121371,0.3337564956315946,1000.0,-2.7239073544005334,-5.896085269761674,-1.1721779153611398,0.1584786980121371,0.8415213019878629,0.3337564956315946,0.6662435043684054
2,0.26913492332693334,-0.008231484275215584,1000.0,2.1679794827145833,-5.599196417614136,-5.767175900328721,0.26913492332693334,0.7308650766730667,-0.008231484275215584,1.0082314842752156
3,0.5432505758839863,-0.38673480053967424,1000.0,-271.94783169689174,272.266289350166,546.214121047039,0.5432505758839863,0.4567494241160137,-0.38673480053967424,1.3867348005396742
4,0.7414976270161517,1.3585199980248301,1000.0,1.026931719529366,0.2758243148383144,1.2488925953089485,0.7414976270161517,0.25850237298384826,1.3585199980248301,-0.35851999802483014
5,0.13934084538193758,-0.15700480778699433,1000.0,-17.26891300772883,6.915619868750537,26.184532876479356,0.13934084538193758,0.8606591546180624,-0.15700480778699433,1.1570048077869943
6,0.5622501685409091,1.2901955534372236,1000.0,0.6403923664806437,-0.19752780530173553,1.1620798282176206,0.5622501685409091,0.43774983145909085,1.2901955534372236,-0.2901955534372236
7,-0.26508100344873897,0.6069956284884912,1000.0,7.457804826549631,4.087058720742461,-1.3707461058071688,-0.26508100344873897,1.265081003448739,0.6069956284884912,0.3930043715115088
8,1.4886797063073218,1.2752634561197351,1000.0,1.6320144315174723,1.024513234221311,1.3924988027038392,1.4886797063073218,-0.4886797063073218,1.2752634561197351,-0.27526345611973513
9,-0.11877273172998248,0.48548206320580034,1000.0,12.1806164324205,8.658265446181005,-1.5223509862394948,-0.11877273172998248,1.1187727317299825,0.48548206320580034,0.5145179367941997
10,0.0965911775432402,1.1499188676312213,1000.0,-7.772469397644288,-8.933355408194485,0.8391139894498023,0.0965911775432402,0.9034088224567598,1.1499188676312213,-0.1499188676312213
11,0.708632897992503,-0.26888883196092483,1000.0,3.6342082167514906,-2.4565440208975176,-4.090752237649008,0.708632897992503,0.29136710200749705,-0.26888883196092483,1.2688888319609248
12,1.376539402898475,-0.06758106395432706,1000.0,2.0542018355682736,0.4928793480224387,0.4386775124541653,1.376539402898475,-0.376539402898475,-0.06758106395432706,1.067581063954327
13,-0.01174688065565821,0.03253305664691686,1000.0,116.3159994012394,57.94196597926736,-56.37403342197204,-0.01174688065565821,1.0117468806556582,0.03253305664691686,0.9674669433530831
14,-0.37286225398182204,0.26694070345382315,1000.0,219.7861786717933,-210.42226752594289,-428.2084461977278,-0.37286225398182204,1.372862253981822,0.26694070345382315,0.7330592965461769
15,0.009058123591238365,0.7677589024608062,1000.0,-107.48475923822798,-109.31152156484436,0.17323767338361606,0.009058123591238365,0.9909418764087616,0.7677589024608062,0.23224109753919375
16,0.8948358637401752,1.004861687448962,1000.0,1.314269551420041,0.4506836863273449,1.1364141349073038,0.8948358637401752,0.10516413625982479,1.004861687448962,-0.004861687448961982
17,0.03809886829216724,-0.20804668865650733,1000.0,-28.151864028174646,-20.343133583373323,9.808730444801324,0.03809886829216724,0.9619011317078328,-0.20804668865650733,1.2080466886565073
18,0.6578911061857471,1.1935445581444735,1000.0,0.9062821409402202,0.05370108243029614,1.1474189414900762,0.6578911061857471,0.3421088938142529,1.1935445581444735,-0.19354455814447347
19,-0.47781981956852726,1.0773655365775625,1000.0,5.049040179033847,3.1366380161611653,0.08759783712731806,-0.47781981956852726,1.4778198195685273,1.0773655365775625,-0.07736553657756251
20,0.870671185402738,-0.10709167600572611,1000.0,2.241854611267418,-0.5389330417140159,-0.7807876529814335,0.870671185402738,0.12932881459726198,-0.10709167600572611,1.107091676005726
21,1.283324364149642,0.4542941761147865,1000.0,1.7400402892104143,0.7015072603638954,0.9614669711534811,1.283324364149642,-0.2833243641496419,0.4542941761147865,0.5457058238852135
22,0.3924142662033312,0.8651150662404854,1000.0,0.07053367293609658,-1.1671883367695748,0.7622779902943284,0.3924142662033312,0.6075857337966688,0.8651150662404854,0.1348849337595146
23,0.28840198567544917,0.23336252158025306,1000.0,0.14962471314709047,-3.084389726348781,-1.2340144394958714,0.28840198567544917,0.7115980143245508,0.23336252158025306,0.7666374784197469
24,-0.45129991659497115,1.0024289876039891,1000.0,5.250644458496204,3.180998283850995,-0.06964617464520817,-0.45129991659497115,1.4512999165949712,1.0024289876039891,-0.00242898760398913
25,0.5157730798102187,1.051005270049087,1000.0,0.560633679675469,-0.4383079482431693,1.0010583720813617,0.5157730798102187,0.4842269201897813,1.051005270049087,-0.05100527004908706
26,-0.17336865732283657,-0.14518295485605548,1000.0,5.127361503570173,10.408749064995412,7.281387561425238,-0.17336865732283657,1.1733686573228366,-0.14518295485605548,1.1451829548560555
27,-0.3332975346609106,-0.33967611384911245,1000.0,3.771325925580493,6.229318519733975,4.457992594153483,-0.3332975346609106,1.3332975346609106,-0.33967611384911245,1.3396761138491124
28,1.1919713042554971,0.5268706453102927,1000.0,1.6772948577722608,0.6448124002970128,0.9675175425247522,1.1919713042554971,-0.19197130425549713,0.5268706453102927,0.4731293546897073
29,0.12313074829498927,1.3804330995943717,1000.0,-5.639603660376811,-6.603292835375164,1.036310825001646,0.12313074829498927,0.8768692517050107,1.3804330995943717,-0.38043309959437166
