,x_0,x_1,y,cons_0,cons_1,cons_2,cons_3,cons_4,cons_5
0,1.535255890478565,0.1912693481765878,3.07051178095713,1.1070106492491312,0.06474410952143517,1.535255890478565,0.06474410952143517,0.0,1.0
1,1.5231068322369776,0.05831259223389029,3.0462136644739553,1.0698544224069608,0.07689316776302246,1.5231068322369776,0.07689316776302246,0.0,1.0
2,0.9438094638505318,0.016178752453878564,1000.0,-0.35922369594617176,0.6561905361494683,0.9438094638505318,0.6561905361494683,0.0,1.0
3,1.5711534004737904,0.44408408765416774,3.1423068009475807,1.2185230078203548,0.028846599526209715,1.5711534004737904,0.028846599526209715,0.0,1.0
4,0.11988176751407612,0.4877233908683033,1000.0,-1.235628361817701,1.480118232485924,0.11988176751407612,1.480118232485924,0.0,1.0
5,1.1086897053997953,0.5616126330982875,1000.0,0.9791928628594846,-0.5086897053997954,1.1086897053997953,0.4913102946002048,1.0,0.0
6,1.124331566372606,0.9804629309678877,1000.0,1.0141214711418778,-0.5243315663726058,1.124331566372606,0.4756684336273942,1.0,0.0
7,0.2639338578902363,0.3107811732136265,1000.0,-1.1803389186591766,1.3360661421097637,0.2639338578902363,1.3360661421097637,0.0,1.0
8,1.3649973185727267,0.5490029923283123,1000.0,1.6132176797107336,-0.7649973185727266,1.3649973185727267,0.23500268142727343,1.0,0.0
9,0.6713766491206222,0.3164150907822556,1000.0,-0.7992533950155649,0.9286233508793779,0.6713766491206222,0.9286233508793779,0.0,1.0
10,0.014577726499214273,0.2681513926263812,1000.0,-1.249787489890114,1.585422273500786,0.014577726499214273,1.585422273500786,0.0,1.0
11,0.510557513335567,0.4865727187203467,1000.0,-0.9893310255766024,1.0894424866644332,0.510557513335567,1.0894424866644332,0.0,1.0
12,0.46755266476994156,0.22276963871194133,1000.0,-1.0313945056665266,1.1324473352300586,0.46755266476994156,1.1324473352300586,0.0,1.0
13,1.287850046926718,0.8622566677483068,1000.0,1.4085577433691499,-0.6878500469267181,1.287850046926718,0.3121499530732821,1.0,0.0
14,1.3620148616611107,0.48495490914519135,2.7240297233222215,0.6050844833857347,0.23798513833888935,1.3620148616611107,0.23798513833888935,0.0,1.0
15,1.5527251120092402,0.5084825656030549,1000.0,2.1609552734641078,-0.9527251120092401,1.5527251120092402,0.04727488799075985,1.0,0.0
16,0.17399007579735298,0.6091348494771347,1000.0,-0.21972745352403145,0.42600992420264716,0.17399007579735298,1.4260099242026472,1.0,0.0
17,0.12259735562918693,0.6068322116762708,1000.0,-0.2349698883927307,0.47740264437081326,0.12259735562918693,1.4774026443708133,1.0,0.0
18,0.054236897723704304,0.8719661503075524,1000.0,-0.24705835892530836,0.5457631022762959,0.054236897723704304,1.5457631022762959,1.0,0.0
19,0.5523446520627902,0.6129808812074936,2.1046893041255803,0.055084614662364695,0.047655347937209935,0.5523446520627902,1.04765534793721,1.0,0.0
20,0.5368123981775897,0.5294785387159489,2.0736247963551797,0.038167550837175046,0.06318760182241023,0.5368123981775897,1.0631876018224102,1.0,0.0
21,0.18001315890628025,0.9306470224489508,1000.0,-0.21759526262058237,0.41998684109371975,0.18001315890628025,1.4199868410937198,1.0,0.0
22,0.7825762862268624,0.6344583507675748,1000.0,0.36242564376462805,-0.18257628622686228,0.7825762862268624,0.8174237137731377,1.0,0.0
23,0.8391978021546218,0.23409792385692663,1000.0,-0.5457470488588523,0.7608021978453783,0.8391978021546218,0.7608021978453783,0.0,1.0
24,0.38435343102937947,0.8028769873432845,1000.0,-0.10227244005594405,0.21564656897062062,0.38435343102937947,1.2156465689706206,1.0,0.0
25,0.7787123210049883,0.29756004821404913,1000.0,-0.643607121115024,0.8212876789950118,0.7787123210049883,0.8212876789950118,0.0,1.0
26,1.2147042208999694,0.2520481919271136,2.429408441799939,0.22550634427220184,0.38529577910003066,1.2147042208999694,0.38529577910003066,0.0,1.0
27,1.4034867786094907,0.0071355748479455805,2.8069735572189813,0.7197751377316455,0.19651322139050942,1.4034867786094907,0.19651322139050942,0.0,1.0
28,0.9725128800070467,0.8340140403623477,1000.0,0.6957813017796004,-0.37251288000704674,0.9725128800070467,0.6274871199929534,1.0,0.0
29,0.3027920565866655,0.20327147983705918,1000.0,-1.1583169704680176,1.2972079434133346,0.3027920565866655,1.2972079434133346,0.0,1.0
30,0.2882288745868925,0.27668728426267575,1000.0,-1.1669241158543735,1.3117711254131077,0.2882288745868925,1.3117711254131077,0.0,1.0
31,1.1097614522253643,0.9674104449280759,1000.0,0.9815704808453494,-0.5097614522253644,1.1097614522253643,0.4902385477746358,1.0,0.0
32,1.0213671557856052,0.602231765594163,1000.0,0.7931908669175769,-0.42136715578560535,1.0213671557856052,0.5786328442143949,1.0,0.0
33,0.03724253937569664,0.4090885360237906,1000.0,-1.2486129932608496,1.5627574606243035,0.03724253937569664,1.5627574606243035,0.0,1.0
34,0.4341365610600001,0.5508884184364572,1000.0,-0.06152544635099688,0.16586343894,0.4341365610600001,1.16586343894,1.0,0.0
35,1.0732432628910529,0.7517186615657896,1000.0,0.9018511013410335,-0.47324326289105256,1.0732432628910529,0.5267567371089472,1.0,0.0
36,0.4906836944480546,0.29396510003541,1000.0,-1.009229512002808,1.1093163055519455,0.4906836944480546,1.1093163055519455,0.0,1.0
37,1.5060032133578922,0.0845781454264799,3.0120064267157844,1.018045678644297,0.09399678664210787,1.5060032133578922,0.09399678664210787,0.0,1.0
38,1.1666137632512539,0.46819851315943317,2.3332275265025078,0.11098767260725273,0.4333862367487462,1.1666137632512539,0.4333862367487462,0.0,1.0
39,0.09099719003214286,0.6364110258581474,1000.0,-0.24171951140625403,0.5090028099678572,0.09099719003214286,1.5090028099678572,1.0,0.0
40,1.487213282538356,0.791238011477244,1000.0,1.961803347758512,-0.8872132825383559,1.487213282538356,0.11278671746164415,1.0,0.0
41,1.2628621414226673,0.8982272164655399,1000.0,1.344820788238645,-0.6628621414226674,1.2628621414226673,0.3371378585773328,1.0,0.0
42,1.0858479542610275,0.23368488104741192,1000.0,-0.07093422022714146,0.5141520457389726,1.0858479542610275,0.5141520457389726,0.0,1.0
43,0.17573179686207363,0.888305611507891,1000.0,-0.21911833557162685,0.42426820313792657,0.17573179686207363,1.4242682031379266,1.0,0.0
44,0.052377957520857346,0.4417588754719899,1000.0,-1.2472565495659433,1.5476220424791427,0.052377957520857346,1.5476220424791427,0.0,1.0
