,x_0,x_1,y,cons_0,cons_1,cons_2,cons_3,cons_4,cons_5,cons_6
0,0.7417833969541067,1.4940103290585003,1000.0,1.0022052896026339,0.30158985030970165,1.2993845607070678,0.7417833969541067,0.25821660304589333,1.4940103290585003,-0.4940103290585003
1,1.321759959885747,1.0122315947738458,1000.0,1.6066372436375576,0.8802287072928368,1.2735914636552792,1.321759959885747,-0.321759959885747,1.0122315947738458,-0.012231594773845833
2,0.03793612560217918,1.0817711702219688,1000.0,-23.722258418244778,-24.99793818204045,0.7243202362043271,0.03793612560217918,0.9620638743978208,1.0817711702219688,-0.08177117022196878
3,1.138505746492044,1.4000290123062453,1000.0,1.4423282933736865,0.8009831645066219,1.3586548711329356,1.138505746492044,-0.13850574649204406,1.4000290123062453,-0.4000290123062453
4,1.450038735489524,0.3441344814790191,1000.0,1.826700580304264,0.7940259209606746,0.9673253406564108,1.450038735489524,-0.4500387354895241,0.3441344814790191,0.655865518520981
5,1.0620854358212117,0.38646151806812207,1000.0,1.6801052550212914,0.4368070643218449,0.7567018093005535,1.0620854358212117,-0.06208543582121173,0.38646151806812207,0.6135384819318779
6,0.778377990676317,1.0900464965575043,1000.0,1.1463234131404965,0.28423086260124153,1.1379074494607453,0.778377990676317,0.22162200932368303,1.0900464965575043,-0.0900464965575043
7,0.8134544961809026,1.245335459762,1000.0,1.1590810464822463,0.3822688269405152,1.223187780458269,0.8134544961809026,0.1865455038190974,1.245335459762,-0.2453354597620001
8,1.3399122635720708,0.5629806777253796,1000.0,1.7218281664634298,0.7855367899045327,1.0637086234411028,1.3399122635720708,-0.3399122635720708,0.5629806777253796,0.43701932227462037
9,1.3940550489201633,-0.06247351758591421,1000.0,2.048538488522066,0.5167979366433513,0.4682594481212856,1.3940550489201633,-0.3940550489201633,-0.06247351758591421,1.0624735175859141
10,1.1347668093625423,0.10354140184064686,1000.0,1.8992820952962006,0.3382412588425192,0.4389591635463186,1.1347668093625423,-0.13476680936254226,0.10354140184064686,0.8964585981593531
11,1.2627049762485032,0.26697674529157195,1000.0,1.8177061726084611,0.5983925696789092,0.7806863970704483,1.2627049762485032,-0.2627049762485032,0.26697674529157195,0.7330232547084281
12,0.16975024917780934,0.268109289801309,1000.0,-2.069228691945062,-5.7127864137002184,-1.6435577217551556,0.16975024917780934,0.8302497508221907,0.268109289801309,0.731890710198691
13,0.9946157355405648,0.9795742572402844,379.27723823426015,1.4147647300076627,0.5744084465930295,1.1596437165853666,0.9946157355405648,0.005384264459435184,0.9795742572402844,0.020425742759715648
14,1.0002088059065324,0.9068586054489152,1000.0,1.4382863727319646,0.5621311518994909,1.1238447791675263,1.0002088059065324,-0.0002088059065323833,0.9068586054489152,0.09314139455108483
15,0.8423210747873654,0.7614924839135317,314.39362595874803,1.333845437342894,0.29176306294913834,0.9579176256062445,0.8423210747873654,0.1576789252126346,0.7614924839135317,0.23850751608646825
16,1.3401222377373792,0.35840429403976665,1000.0,1.7952230740545998,0.7123757526190491,0.917152678564449,1.3401222377373792,-0.34012223773737915,0.35840429403976665,0.6415957059602333
17,0.37891950638645755,1.3020501127969037,1000.0,-0.18869261677006532,-1.0894732371678235,1.0992193796022423,0.37891950638645755,0.6210804936135425,1.3020501127969037,-0.30205011279690375
18,1.3838754957063948,1.4297169112311552,1000.0,1.5710083664021044,0.9837749170614805,1.4127665506593763,1.3838754957063948,-0.3838754957063948,1.4297169112311552,-0.4297169112311552
19,1.3591562348615005,1.1547458781286275,1000.0,1.5984501607584478,0.9300486617453518,1.331598500986904,1.3591562348615005,-0.3591562348615005,1.1547458781286275,-0.1547458781286275
20,1.1405814282007776,0.28595206934580886,1000.0,1.7705122843272751,0.4759960748742931,0.7054837905470179,1.1405814282007776,-0.14058142820077757,0.28595206934580886,0.7140479306541911
21,1.2822241820751423,0.6974828221354286,1000.0,1.6609029810377718,0.7793073753421753,1.1184043943044037,1.2822241820751423,-0.2822241820751423,0.6974828221354286,0.30251717786457144
22,1.0860670575314169,0.6968864192726816,1000.0,1.5619621173193545,0.5965309645480643,1.03456884722871,1.0860670575314169,-0.08606705753141686,0.6968864192726816,0.3031135807273184
23,1.1252025899837537,0.5158340101850152,1000.0,1.6504413148222417,0.5721009919557074,0.9216596771334657,1.1252025899837537,-0.12520258998375366,0.5158340101850152,0.4841659898149848
24,1.488344450560994,0.2819856935417965,1000.0,1.8580170355520087,0.7982080074841307,0.9401909719321222,1.488344450560994,-0.48834445056099396,0.2819856935417965,0.7180143064582035
25,1.2037535610206338,1.2124858941078778,1000.0,1.5119107552370212,0.8266196011722691,1.314708845935248,1.2037535610206338,-0.2037535610206338,1.2124858941078778,-0.21248589410787777
26,1.2185592867132122,-0.041882683578300356,1000.0,2.0419272544823652,0.3167902721842717,0.27486301770190646,1.2185592867132122,-0.21855928671321223,-0.041882683578300356,1.0418826835783004
27,1.2734621681234857,0.6637959497022403,1000.0,1.6667755023734219,0.7627027734146163,1.0959272710411945,1.2734621681234857,-0.27346216812348567,0.6637959497022403,0.3362040502977597
28,0.2970153418567769,0.6854564253295623,1000.0,-0.5771877266777832,-2.1564711728830863,0.42071655379469663,0.2970153418567769,0.7029846581432231,0.6854564253295623,0.3145435746704377
29,1.0302974175498694,-0.1472383064375873,1000.0,2.245846408394245,-0.18703345393315507,-0.43287986232740083,1.0302974175498694,-0.030297417549869365,-0.1472383064375873,1.1472383064375873
30,0.9328696896144176,1.0409161406954908,1000.0,1.3438484277280112,0.5122294122255431,1.168380984497532,0.9328696896144176,0.06713031038558237,1.0409161406954908,-0.040916140695490766
31,1.4142898298118718,0.9880785460981383,1000.0,1.6485951656214843,0.9372675353313755,1.2886723697098912,1.4142898298118718,-0.4142898298118718,0.9880785460981383,0.011921453901861723
32,1.4792914558256411,0.7861169595438191,1000.0,1.709947784162574,0.938053600470764,1.2281058163081902,1.4792914558256411,-0.47929145582564114,0.7861169595438191,0.2138830404561809
33,1.3788785213066652,-0.17898952903111268,1000.0,2.1630703514961382,0.3864755518625258,0.22340520036638756,1.3788785213066652,-0.3788785213066652,-0.17898952903111268,1.1789895290311128
34,1.3469841335200368,1.3441083646928322,1000.0,1.565497659447952,0.9497038561233897,1.3842061966754378,1.3469841335200368,-0.34698413352003676,1.3441083646928322,-0.34410836469283224
35,1.2830852338014003,0.005712587330905183,1000.0,1.9951234698123599,0.4461336288492821,0.45101015903692243,1.2830852338014003,-0.28308523380140027,0.005712587330905183,0.9942874126690948
36,1.4353783520901207,0.026483028018145033,1000.0,1.9822840956672596,0.6243550548482073,0.6420709591809479,1.4353783520901207,-0.43537835209012066,0.026483028018145033,0.9735169719818549
37,0.34734909499376543,1.1923664014253106,1000.0,-0.38721163974719053,-1.3706844619711633,1.0165271777760272,0.34734909499376543,0.6526509050062346,1.1923664014253106,-0.19236640142531058
38,1.4168079131563487,0.7825921193717096,1000.0,1.6904535645174046,0.8979224733151185,1.207468908797714,1.4168079131563487,-0.4168079131563487,0.7825921193717096,0.21740788062829042
39,1.0409443118655939,0.843124553167041,1000.0,1.4871011937959933,0.5915664378897267,1.1044652440937335,1.0409443118655939,-0.040944311865593885,0.843124553167041,0.15687544683295895
40,0.14635284694988004,0.783261730206871,1000.0,-4.035386860313224,-5.630216793334318,0.40517006697890623,0.14635284694988004,0.85364715305012,0.783261730206871,0.21673826979312905
41,0.7303079693054312,1.254533846744209,1000.0,1.029998060696978,0.2314312484996257,1.2014331878026479,0.7303079693054312,0.2696920306945688,1.254533846744209,-0.2545338467442091
42,1.3947852024885847,1.1784472326036557,1000.0,1.6096957995664818,0.9563916550239548,1.346695855457473,1.3947852024885847,-0.39478520248858473,1.1784472326036557,-0.1784472326036557
43,1.0851003710917704,0.695826569292781,1000.0,1.5617170339428998,0.5951354994428308,1.0334184654999308,1.0851003710917704,-0.08510037109177038,0.695826569292781,0.30417343070721903
44,1.2593387111542569,-0.10868945774571391,1000.0,2.1103953040003383,0.30146960391876765,0.1910742999184294,1.2593387111542569,-0.2593387111542569,-0.10868945774571391,1.1086894577457138
45,0.8805943490305693,1.2698968215585227,1000.0,1.2380256575701132,0.49078102600471984,1.2527553684346067,0.8805943490305693,0.11940565096943068,1.2698968215585227,-0.2698968215585227
46,1.4081207103703712,0.1199953921766237,1000.0,1.9236195392856565,0.6560476829413713,0.732428143655715,1.4081207103703712,-0.40812071037037123,0.1199953921766237,0.8800046078233763
47,0.00471089834386218,0.312185187349112,1000.0,-208.0326276544248,-212.51484801033797,-2.482220355913178,0.00471089834386218,0.9952891016561378,0.312185187349112,0.6878148126508881
48,1.076822128285872,0.053295743458388056,1000.0,1.939251150405171,0.203431891237297,0.26418074083212595,1.076822128285872,-0.0768221282858721,0.053295743458388056,0.9467042565416119
49,0.9010746889441797,0.19622329560386043,274.4847387235815,1.7386953992966083,0.0417327666044125,0.3030373673078044,0.9010746889441797,0.09892531105582025,0.19622329560386043,0.8037767043961396
50,1.2896807061589217,0.6465288194020891,1000.0,1.6783326224971966,0.7708959420235251,1.0925633195263287,1.2896807061589217,-0.2896807061589217,0.6465288194020891,0.35347118059791094
